date,day_idx,store_id,sku_id,day_of_week,is_weekend,temperature_c,is_tet_period,opening_stock,units_sold,lost_sales,closing_stock,units_received,promo
2024-06-15,11,1,9,5,1,28.7,0,21,14,0.0,28,21,0
2024-06-16,12,1,9,6,1,29.8,0,28,23,0.0,19,14,0
2024-06-17,13,1,9,0,0,27.8,0,19,18,0.0,24,23,0
2024-06-18,14,1,9,1,0,27.9,0,24,19,0.0,23,18,0
2024-06-19,15,1,9,2,0,24.7,0,23,14,0.0,28,19,0
2024-06-20,16,1,9,3,0,28.2,0,28,24,0.0,18,14,0
2024-06-21,17,1,9,4,0,27.4,0,18,19,0.0,23,24,0
2024-06-22,18,1,9,5,1,29.5,0,23,42,0.0,0,19,0
2024-06-23,19,1,9,6,1,31.1,0,0,31,0.0,11,42,0
2024-06-24,20,1,9,0,0,28.2,0,11,16,0.0,26,31,0
2024-06-25,21,1,9,1,0,28.6,0,26,21,0.0,21,16,0
2024-06-26,22,1,9,2,0,26.0,0,21,24,0.0,18,21,0
2024-06-27,23,1,9,3,0,27.2,0,18,18,0.0,24,24,0
2024-06-28,24,1,9,4,0,31.2,0,24,21,0.0,21,18,0
2024-06-29,25,1,9,5,1,27.8,0,21,27,0.0,15,21,0
2024-06-30,26,1,9,6,1,27.4,0,15,24,0.0,18,27,0
2024-07-01,27,1,9,0,0,29.5,0,18,28,0.0,14,24,0
2024-07-02,28,1,9,1,0,28.0,0,14,17,0.0,25,28,0
2024-07-03,29,1,9,2,0,27.3,0,25,28,0.0,14,17,0
2024-07-04,30,1,9,3,0,28.6,0,14,22,0.0,20,28,0
2024-07-05,31,1,9,4,0,27.6,0,20,18,0.0,24,22,0
2024-07-06,32,1,9,5,1,29.8,0,24,24,0.0,18,18,0
2024-07-07,33,1,9,6,1,27.0,0,18,24,0.0,18,24,0
2024-07-08,34,1,9,0,0,28.7,0,18,27,0.0,15,24,0
2024-07-09,35,1,9,1,0,31.4,0,15,16,0.0,26,27,0
2024-07-10,36,1,9,2,0,27.1,0,26,21,0.0,21,16,0
2024-07-11,37,1,9,3,0,25.1,0,21,19,0.0,23,21,0
2024-07-12,38,1,9,4,0,29.4,0,23,30,0.0,12,19,0
2024-07-13,39,1,9,5,1,29.4,0,12,20,0.0,22,30,0
2024-07-14,40,1,9,6,1,27.3,0,22,23,0.0,19,20,0
2024-07-15,41,1,9,0,0,28.4,0,19,24,0.0,18,23,0
2024-07-16,42,1,9,1,0,28.2,0,18,35,0.0,7,24,0
2024-07-17,43,1,9,2,0,26.0,0,7,19,0.0,23,35,0
2024-07-18,44,1,9,3,0,28.6,0,23,31,0.0,11,19,0
2024-06-04,0,1,10,1,0,29.9,0,97,12,0.0,85,0,0
2024-06-05,1,1,10,2,0,30.0,0,85,17,0.0,68,0,0
2024-06-06,2,1,10,3,0,27.6,0,68,13,0.0,55,0,0
2024-06-07,3,1,10,4,0,30.6,0,55,14,0.0,41,0,0
2024-06-08,4,1,10,5,1,28.7,0,41,13,0.0,28,0,0
2024-06-09,5,1,10,6,1,22.7,0,28,10,0.0,18,0,0
2024-06-10,6,1,10,0,0,27.9,0,18,9,0.0,99,90,0
2024-06-11,7,1,10,1,0,27.6,0,99,12,0.0,87,0,0
2024-06-12,8,1,10,2,0,26.3,0,87,8,0.0,79,0,0
2024-06-13,9,1,10,3,0,27.7,0,79,10,0.0,69,0,0
2024-06-14,10,1,10,4,0,27.5,0,69,10,0.0,59,0,0
2024-06-15,11,1,10,5,1,28.7,0,59,21,0.0,38,0,0
2024-06-16,12,1,10,6,1,29.8,0,38,13,0.0,25,0,0
2024-06-17,13,1,10,0,0,27.8,0,25,14,0.0,94,83,0
2024-06-18,14,1,10,1,0,27.9,0,94,10,0.0,84,0,0
2024-06-19,15,1,10,2,0,24.7,0,84,12,0.0,72,0,0
2024-06-20,16,1,10,3,0,28.2,0,72,12,0.0,60,0,0
2024-06-21,17,1,10,4,0,27.4,0,60,15,0.0,45,0,0
2024-06-22,18,1,10,5,1,29.5,0,45,8,0.0,37,0,0
2024-06-23,19,1,10,6,1,31.1,0,37,9,0.0,28,0,0
2024-06-24,20,1,10,0,0,28.2,0,28,9,0.0,99,80,0
2024-06-25,21,1,10,1,0,28.6,0,99,11,0.0,88,0,0
2024-06-26,22,1,10,2,0,26.0,0,88,10,0.0,78,0,0
2024-06-27,23,1,10,3,0,27.2,0,78,8,0.0,70,0,0
2024-06-28,24,1,10,4,0,31.2,0,70,19,0.0,51,0,0
2024-06-29,25,1,10,5,1,27.8,0,51,11,0.0,40,0,0
2024-06-30,26,1,10,6,1,27.4,0,40,13,0.0,27,0,0
2024-07-01,27,1,10,0,0,29.5,0,27,15,0.0,93,81,0
2024-07-02,28,1,10,1,0,28.0,0,93,5,0.0,88,0,0
2024-07-03,29,1,10,2,0,27.3,0,88,13,0.0,75,0,0
2024-07-04,30,1,10,3,0,28.6,0,75,16,0.0,59,0,0
2024-07-05,31,1,10,4,0,27.6,0,59,16,0.0,43,0,0
2024-07-06,32,1,10,5,1,29.8,0,43,13,0.0,30,0,0
2024-07-07,33,1,10,6,1,27.0,0,30,6,0.0,24,0,0
2024-07-08,34,1,10,0,0,28.7,0,24,22,0.0,86,84,0
2024-07-09,35,1,10,1,0,31.4,0,86,11,0.0,75,0,0
2024-07-10,36,1,10,2,0,27.1,0,75,18,0.0,57,0,0
2024-07-11,37,1,10,3,0,25.1,0,57,19,0.0,38,0,0
2024-07-12,38,1,10,4,0,29.4,0,38,15,0.0,23,0,0
2024-07-13,39,1,10,5,1,29.4,0,23,23,0.0,0,0,0
2024-07-14,40,1,10,6,1,27.3,0,0,0,0.0,0,0,0
2024-07-15,41,1,10,0,0,28.4,0,0,16,0.0,92,108,0
2024-07-16,42,1,10,1,0,28.2,0,92,10,0.0,82,0,0
2024-07-17,43,1,10,2,0,26.0,0,82,18,0.0,64,0,0
2024-07-18,44,1,10,3,0,28.6,0,64,18,0.0,46,0,0
2024-06-04,0,1,11,1,0,29.9,0,127,18,0.0,109,0,0
2024-06-05,1,1,11,2,0,30.0,0,109,23,0.0,86,0,0
2024-06-06,2,1,11,3,0,27.6,0,86,12,0.0,74,0,0
2024-06-07,3,1,11,4,0,30.6,0,74,19,0.0,55,0,0
2024-06-08,4,1,11,5,1,28.7,0,55,11,0.0,44,0,0
2024-06-09,5,1,11,6,1,22.7,0,44,19,0.0,25,0,0
2024-06-10,6,1,11,0,0,27.9,0,25,15,0.0,127,117,0
2024-06-11,7,1,11,1,0,27.6,0,127,15,0.0,112,0,0
2024-06-12,8,1,11,2,0,26.3,0,112,12,0.0,100,0,0
2024-06-13,9,1,11,3,0,27.7,0,100,20,0.0,80,0,0
2024-06-14,10,1,11,4,0,27.5,0,80,22,0.0,58,0,0
2024-06-15,11,1,11,5,1,28.7,0,58,15,0.0,43,0,0
2024-06-16,12,1,11,6,1,29.8,0,43,14,0.0,29,0,0
2024-06-17,13,1,11,0,0,27.8,0,29,23,0.0,119,113,0
2024-06-18,14,1,11,1,0,27.9,0,119,13,0.0,106,0,0
2024-06-19,15,1,11,2,0,24.7,0,106,12,0.0,94,0,0
2024-06-20,16,1,11,3,0,28.2,0,94,22,0.0,72,0,0
2024-06-21,17,1,11,4,0,27.4,0,72,27,0.0,45,0,0
2024-06-22,18,1,11,5,1,29.5,0,45,22,0.0,23,0,0
2024-06-23,19,1,11,6,1,31.1,0,23,13,0.0,10,0,0
2024-06-24,20,1,11,0,0,28.2,0,10,26,0.0,116,132,0
2024-06-25,21,1,11,1,0,28.6,0,116,20,0.0,96,0,0
2024-06-26,22,1,11,2,0,26.0,0,96,17,0.0,79,0,0
2024-06-27,23,1,11,3,0,27.2,0,79,21,0.0,58,0,0
2024-06-28,24,1,11,4,0,31.2,0,58,11,0.0,47,0,0
2024-06-29,25,1,11,5,1,27.8,0,47,18,0.0,29,0,0
2024-06-30,26,1,11,6,1,27.4,0,29,24,0.0,5,0,0
2024-07-01,27,1,11,0,0,29.5,0,5,11,0.0,131,137,0
2024-07-02,28,1,11,1,0,28.0,0,131,17,0.0,114,0,0
2024-07-03,29,1,11,2,0,27.3,0,114,30,0.0,84,0,0
2024-07-04,30,1,11,3,0,28.6,0,84,12,0.0,72,0,0
2024-07-05,31,1,11,4,0,27.6,0,72,16,0.0,56,0,0
2024-07-06,32,1,11,5,1,29.8,0,56,28,0.0,28,0,0
2024-07-07,33,1,11,6,1,27.0,0,28,28,0.0,0,0,0
2024-07-08,34,1,11,0,0,28.7,0,0,18,0.0,124,142,0
2024-07-09,35,1,11,1,0,31.4,0,124,22,0.0,102,0,0
2024-07-10,36,1,11,2,0,27.1,0,102,16,0.0,86,0,0
2024-07-11,37,1,11,3,0,25.1,0,86,22,0.0,64,0,0
2024-07-12,38,1,11,4,0,29.4,0,64,19,0.0,45,0,0
2024-07-13,39,1,11,5,1,29.4,0,45,16,0.0,29,0,0
2024-07-14,40,1,11,6,1,27.3,0,29,24,0.0,5,0,0
2024-07-15,41,1,11,0,0,28.4,0,5,17,0.0,125,137,0
2024-07-16,42,1,11,1,0,28.2,0,125,14,0.0,111,0,0
2024-07-17,43,1,11,2,0,26.0,0,111,16,0.0,95,0,0
2024-07-18,44,1,11,3,0,28.6,0,95,14,0.0,81,0,0
2024-06-04,0,1,12,1,0,29.9,0,8,12,0.0,63,67,0
2024-06-05,1,1,12,2,0,30.0,0,63,10,0.0,53,0,0
2024-06-06,2,1,12,3,0,27.6,0,53,9,0.0,44,0,0
2024-06-07,3,1,12,4,0,30.6,0,44,12,0.0,32,0,0
2024-06-08,4,1,12,5,1,28.7,0,32,23,0.0,9,0,0
2024-06-09,5,1,12,6,1,22.7,0,9,16,0.0,59,66,0
2024-06-10,6,1,12,0,0,27.9,0,59,7,0.0,52,0,0
2024-06-11,7,1,12,1,0,27.6,0,52,9,0.0,43,0,0
2024-06-12,8,1,12,2,0,26.3,0,43,6,0.0,37,0,0
2024-06-13,9,1,12,3,0,27.7,0,37,12,0.0,25,0,0
2024-06-14,10,1,12,4,0,27.5,0,25,10,0.0,65,50,0
2024-06-15,11,1,12,5,1,28.7,0,65,20,0.0,45,0,0
2024-06-16,12,1,12,6,1,29.8,0,45,11,0.0,34,0,0
2024-06-17,13,1,12,0,0,27.8,0,34,13,0.0,21,0,0
2024-06-18,14,1,12,1,0,27.9,0,21,14,0.0,7,0,0
2024-06-19,15,1,12,2,0,24.7,0,7,11,0.0,64,68,0
2024-06-20,16,1,12,3,0,28.2,0,64,8,0.0,56,0,0
2024-06-21,17,1,12,4,0,27.4,0,56,15,0.0,41,0,0
2024-06-22,18,1,12,5,1,29.5,0,41,11,0.0,30,0,0
2024-06-23,19,1,12,6,1,31.1,0,30,18,0.0,12,0,0
2024-06-24,20,1,12,0,0,28.2,0,12,11,0.0,64,63,0
2024-06-25,21,1,12,1,0,28.6,0,64,10,0.0,54,0,0
2024-06-26,22,1,12,2,0,26.0,0,54,5,0.0,49,0,0
2024-06-27,23,1,12,3,0,27.2,0,49,10,0.0,39,0,0
2024-06-28,24,1,12,4,0,31.2,0,39,8,0.0,31,0,0
2024-06-29,25,1,12,5,1,27.8,0,31,14,0.0,61,44,0
2024-06-30,26,1,12,6,1,27.4,0,61,17,0.0,44,0,0
2024-07-01,27,1,12,0,0,29.5,0,44,16,0.0,28,0,0
2024-07-02,28,1,12,1,0,28.0,0,28,17,0.0,11,0,0
2024-07-03,29,1,12,2,0,27.3,0,11,5,0.0,6,0,0
2024-07-04,30,1,12,3,0,28.6,0,6,19,0.0,56,69,0
2024-07-05,31,1,12,4,0,27.6,0,56,8,0.0,48,0,0
2024-07-06,32,1,12,5,1,29.8,0,48,14,0.0,34,0,0
2024-07-07,33,1,12,6,1,27.0,0,34,18,0.0,16,0,0
2024-07-08,34,1,12,0,0,28.7,0,16,16,0.0,0,0,0
2024-07-09,35,1,12,1,0,31.4,0,0,14,0.0,61,75,0
2024-07-10,36,1,12,2,0,27.1,0,61,9,0.0,52,0,0
2024-07-11,37,1,12,3,0,25.1,0,52,13,0.0,39,0,0
2024-07-12,38,1,12,4,0,29.4,0,39,11,0.0,28,0,0
2024-07-13,39,1,12,5,1,29.4,0,28,16,0.0,12,0,0
2024-07-14,40,1,12,6,1,27.3,0,12,17,0.0,58,63,0
2024-07-15,41,1,12,0,0,28.4,0,58,9,0.0,49,0,0
2024-07-16,42,1,12,1,0,28.2,0,49,9,0.0,40,0,0
2024-07-17,43,1,12,2,0,26.0,0,40,11,0.0,29,0,0
2024-07-18,44,1,12,3,0,28.6,0,29,14,0.0,15,0,0
2024-06-04,0,2,1,1,0,29.9,0,314,58,0.0,256,0,0
2024-06-05,1,2,1,2,0,30.0,0,256,45,0.0,211,0,0
2024-06-06,2,2,1,3,0,27.6,0,211,45,0.0,166,0,0
2024-06-07,3,2,1,4,0,30.6,0,166,58,0.0,108,0,0
2024-06-08,4,2,1,5,1,28.7,0,108,64,0.0,44,0,0
2024-06-09,5,2,1,6,1,22.7,0,44,44,0.0,0,0,0
2024-06-10,6,2,1,0,0,27.9,0,0,49,0.0,310,359,0
2024-06-11,7,2,1,1,0,27.6,0,310,34,0.0,276,0,0
2024-06-12,8,2,1,2,0,26.3,0,276,46,0.0,230,0,0
2024-06-13,9,2,1,3,0,27.7,0,230,52,0.0,178,0,0
2024-06-14,10,2,1,4,0,27.5,0,178,44,0.0,134,0,0
2024-06-15,11,2,1,5,1,28.7,0,134,52,0.0,82,0,0
2024-06-16,12,2,1,6,1,29.8,0,82,54,0.0,28,0,0
2024-06-17,13,2,1,0,0,27.8,0,28,59,0.0,300,331,0
2024-06-18,14,2,1,1,0,27.9,0,300,38,0.0,262,0,0
2024-06-19,15,2,1,2,0,24.7,0,262,32,0.0,230,0,0
2024-06-20,16,2,1,3,0,28.2,0,230,43,0.0,187,0,0
2024-06-21,17,2,1,4,0,27.4,0,187,50,0.0,137,0,0
2024-06-22,18,2,1,5,1,29.5,0,137,53,0.0,84,0,0
2024-06-23,19,2,1,6,1,31.1,0,84,65,0.0,19,0,0
2024-06-24,20,2,1,0,0,28.2,0,19,41,0.0,318,340,0
2024-06-25,21,2,1,1,0,28.6,0,318,41,0.0,277,0,0
2024-06-26,22,2,1,2,0,26.0,0,277,37,0.0,240,0,0
2024-06-27,23,2,1,3,0,27.2,0,240,45,0.0,195,0,0
2024-06-28,24,2,1,4,0,31.2,0,195,41,0.0,154,0,0
2024-06-29,25,2,1,5,1,27.8,0,154,51,0.0,103,0,0
2024-06-30,26,2,1,6,1,27.4,0,103,48,0.0,55,0,0
2024-07-01,27,2,1,0,0,29.5,0,55,45,0.0,314,304,0
2024-07-02,28,2,1,1,0,28.0,0,314,44,0.0,270,0,0
2024-07-03,29,2,1,2,0,27.3,0,270,48,0.0,222,0,0
2024-07-04,30,2,1,3,0,28.6,0,222,51,0.0,171,0,0
2024-07-05,31,2,1,4,0,27.6,0,171,43,0.0,128,0,0
2024-07-06,32,2,1,5,1,29.8,0,128,68,0.0,60,0,0
2024-07-07,33,2,1,6,1,27.0,0,60,55,0.0,5,0,0
2024-07-08,34,2,1,0,0,28.7,0,5,43,0.0,316,354,0
2024-07-09,35,2,1,1,0,31.4,0,316,52,0.0,264,0,0
2024-07-10,36,2,1,2,0,27.1,0,264,37,0.0,227,0,0
2024-07-11,37,2,1,3,0,25.1,0,227,44,0.0,183,0,0
2024-07-12,38,2,1,4,0,29.4,0,183,47,0.0,136,0,0
2024-07-13,39,2,1,5,1,29.4,0,136,44,0.0,92,0,0
2024-07-14,40,2,1,6,1,27.3,0,92,49,0.0,43,0,0
2024-07-15,41,2,1,0,0,28.4,0,43,49,0.0,310,316,0
2024-07-16,42,2,1,1,0,28.2,0,310,51,0.0,259,0,0
2024-07-17,43,2,1,2,0,26.0,0,259,38,0.0,221,0,0
2024-07-18,44,2,1,3,0,28.6,0,221,35,0.0,186,0,0
2024-06-04,0,2,2,1,0,29.9,0,10,16,0.0,14,20,0
2024-06-05,1,2,2,2,0,30.0,0,14,16,0.0,14,16,0
2024-06-06,2,2,2,3,0,27.6,0,14,12,0.0,18,16,0
2024-06-07,3,2,2,4,0,30.6,0,18,15,0.0,15,12,0
2024-06-08,4,2,2,5,1,28.7,0,15,12,0.0,18,15,0
2024-06-09,5,2,2,6,1,22.7,0,18,17,0.0,13,12,0
2024-06-10,6,2,2,0,0,27.9,0,13,18,0.0,12,17,0
2024-06-11,7,2,2,1,0,27.6,0,12,18,0.0,12,18,0
2024-06-12,8,2,2,2,0,26.3,0,12,19,0.0,11,18,0
2024-06-13,9,2,2,3,0,27.7,0,11,18,0.0,12,19,0
2024-06-14,10,2,2,4,0,27.5,0,12,10,0.0,20,18,0
2024-06-15,11,2,2,5,1,28.7,0,20,20,0.0,10,10,0
2024-06-16,12,2,2,6,1,29.8,0,10,22,0.0,8,20,0
2024-06-17,13,2,2,0,0,27.8,0,8,20,0.0,10,22,0
2024-06-18,14,2,2,1,0,27.9,0,10,10,0.0,20,20,0
2024-06-19,15,2,2,2,0,24.7,0,20,19,0.0,11,10,0
2024-06-20,16,2,2,3,0,28.2,0,11,18,0.0,12,19,0
2024-06-21,17,2,2,4,0,27.4,0,12,17,0.0,13,18,0
2024-06-22,18,2,2,5,1,29.5,0,13,20,0.0,10,17,0
2024-06-23,19,2,2,6,1,31.1,0,10,22,0.0,8,20,0
2024-06-24,20,2,2,0,0,28.2,0,8,18,0.0,12,22,0
2024-06-25,21,2,2,1,0,28.6,0,12,16,0.0,14,18,0
2024-06-26,22,2,2,2,0,26.0,0,14,17,0.0,13,16,0
2024-06-27,23,2,2,3,0,27.2,0,13,15,0.0,15,17,0
2024-06-28,24,2,2,4,0,31.2,0,15,16,0.0,14,15,0
2024-06-29,25,2,2,5,1,27.8,0,14,15,0.0,15,16,0
2024-06-30,26,2,2,6,1,27.4,0,15,21,0.0,9,15,0
2024-07-01,27,2,2,0,0,29.5,0,9,22,0.0,8,21,0
2024-07-02,28,2,2,1,0,28.0,0,8,20,0.0,10,22,0
2024-07-03,29,2,2,2,0,27.3,0,10,14,0.0,16,20,0
2024-07-04,30,2,2,3,0,28.6,0,16,15,0.0,15,14,0
2024-07-05,31,2,2,4,0,27.6,0,15,11,0.0,19,15,0
2024-07-06,32,2,2,5,1,29.8,0,19,23,0.0,7,11,0
2024-07-07,33,2,2,6,1,27.0,0,7,30,0.0,0,23,0
2024-07-08,34,2,2,0,0,28.7,0,0,17,0.0,13,30,0
2024-07-09,35,2,2,1,0,31.4,0,13,23,0.0,7,17,0
2024-07-10,36,2,2,2,0,27.1,0,7,18,0.0,12,23,0
2024-07-11,37,2,2,3,0,25.1,0,12,19,0.0,11,18,0
2024-07-12,38,2,2,4,0,29.4,0,11,15,0.0,15,19,0
2024-07-13,39,2,2,5,1,29.4,0,15,25,0.0,5,15,0
2024-07-14,40,2,2,6,1,27.3,0,5,25,0.0,5,25,0
2024-07-15,41,2,2,0,0,28.4,0,5,18,0.0,12,25,0
2024-07-16,42,2,2,1,0,28.2,0,12,18,0.0,12,18,0
2024-07-17,43,2,2,2,0,26.0,0,12,12,0.0,18,18,0
2024-07-18,44,2,2,3,0,28.6,0,18,23,0.0,7,12,0
2024-06-04,0,2,3,1,0,29.9,0,176,23,0.0,153,0,0
2024-06-05,1,2,3,2,0,30.0,0,153,21,0.0,132,0,0
2024-06-06,2,2,3,3,0,27.6,0,132,24,0.0,108,0,0
2024-06-07,3,2,3,4,0,30.6,0,108,16,0.0,92,0,0
2024-06-08,4,2,3,5,1,28.7,0,92,23,0.0,69,0,0
2024-06-09,5,2,3,6,1,22.7,0,69,35,0.0,34,0,0
2024-06-10,6,2,3,0,0,27.9,0,34,16,0.0,179,161,0
2024-06-11,7,2,3,1,0,27.6,0,179,21,0.0,158,0,0
2024-06-12,8,2,3,2,0,26.3,0,158,15,0.0,143,0,0
2024-06-13,9,2,3,3,0,27.7,0,143,21,0.0,122,0,0
2024-06-14,10,2,3,4,0,27.5,0,122,19,0.0,103,0,0
2024-06-15,11,2,3,5,1,28.7,0,103,25,0.0,78,0,0
2024-06-16,12,2,3,6,1,29.8,0,78,28,0.0,50,0,0
2024-06-17,13,2,3,0,0,27.8,0,50,23,0.0,172,145,0
2024-06-18,14,2,3,1,0,27.9,0,172,26,0.0,146,0,0
2024-06-19,15,2,3,2,0,24.7,0,146,17,0.0,129,0,0
2024-06-20,16,2,3,3,0,28.2,0,129,13,0.0,116,0,0
2024-06-21,17,2,3,4,0,27.4,0,116,28,0.0,88,0,0
2024-06-22,18,2,3,5,1,29.5,0,88,32,0.0,56,0,0
2024-06-23,19,2,3,6,1,31.1,0,56,17,0.0,39,0,0
2024-06-24,20,2,3,0,0,28.2,0,39,26,0.0,169,156,0
2024-06-25,21,2,3,1,0,28.6,0,169,26,0.0,143,0,0
2024-06-26,22,2,3,2,0,26.0,0,143,32,0.0,111,0,0
2024-06-27,23,2,3,3,0,27.2,0,111,28,0.0,83,0,0
2024-06-28,24,2,3,4,0,31.2,0,83,27,0.0,56,0,0
2024-06-29,25,2,3,5,1,27.8,0,56,31,0.0,25,0,0
2024-06-30,26,2,3,6,1,27.4,0,25,25,0.0,0,0,0
2024-07-01,27,2,3,0,0,29.5,0,0,12,0.0,183,195,0
2024-07-02,28,2,3,1,0,28.0,0,183,17,0.0,166,0,0
2024-07-03,29,2,3,2,0,27.3,0,166,26,0.0,140,0,0
2024-07-04,30,2,3,3,0,28.6,0,140,23,0.0,117,0,0
2024-07-05,31,2,3,4,0,27.6,0,117,14,0.0,103,0,0
2024-07-06,32,2,3,5,1,29.8,0,103,28,0.0,75,0,0
2024-07-07,33,2,3,6,1,27.0,0,75,22,0.0,53,0,0
2024-07-08,34,2,3,0,0,28.7,0,53,33,0.0,162,142,0
2024-07-09,35,2,3,1,0,31.4,0,162,30,0.0,132,0,0
2024-07-10,36,2,3,2,0,27.1,0,132,22,0.0,110,0,0
2024-07-11,37,2,3,3,0,25.1,0,110,14,0.0,96,0,0
2024-07-12,38,2,3,4,0,29.4,0,96,21,0.0,75,0,0
2024-07-13,39,2,3,5,1,29.4,0,75,18,0.0,57,0,0
2024-07-14,40,2,3,6,1,27.3,0,57,24,0.0,33,0,0
2024-07-15,41,2,3,0,0,28.4,0,33,20,0.0,175,162,0
2024-07-16,42,2,3,1,0,28.2,0,175,26,0.0,149,0,0
2024-07-17,43,2,3,2,0,26.0,0,149,19,0.0,130,0,0
2024-07-18,44,2,3,3,0,28.6,0,130,19,0.0,111,0,0
2024-06-04,0,2,4,1,0,29.9,0,131,26,0.0,105,0,0
2024-06-05,1,2,4,2,0,30.0,0,105,14,0.0,91,0,0
2024-06-06,2,2,4,3,0,27.6,0,91,16,0.0,75,0,0
2024-06-07,3,2,4,4,0,30.6,0,75,22,0.0,53,0,0
2024-06-08,4,2,4,5,1,28.7,0,53,20,0.0,33,0,0
2024-06-09,5,2,4,6,1,22.7,0,33,20,0.0,13,0,0
2024-06-10,6,2,4,0,0,27.9,0,13,14,0.0,133,134,0
2024-06-11,7,2,4,1,0,27.6,0,133,19,0.0,114,0,0
2024-06-12,8,2,4,2,0,26.3,0,114,15,0.0,99,0,0
2024-06-13,9,2,4,3,0,27.7,0,99,15,0.0,84,0,0
2024-06-14,10,2,4,4,0,27.5,0,84,21,0.0,63,0,0
2024-06-15,11,2,4,5,1,28.7,0,63,18,0.0,45,0,0
2024-06-16,12,2,4,6,1,29.8,0,45,18,0.0,27,0,0
2024-06-17,13,2,4,0,0,27.8,0,27,23,0.0,124,120,0
2024-06-18,14,2,4,1,0,27.9,0,124,19,0.0,105,0,0
2024-06-19,15,2,4,2,0,24.7,0,105,22,0.0,83,0,0
2024-06-20,16,2,4,3,0,28.2,0,83,15,0.0,68,0,0
2024-06-21,17,2,4,4,0,27.4,0,68,23,0.0,45,0,0
2024-06-22,18,2,4,5,1,29.5,0,45,15,0.0,30,0,0
2024-06-23,19,2,4,6,1,31.1,0,30,30,0.0,0,0,0
2024-06-24,20,2,4,0,0,28.2,0,0,15,0.0,132,147,0
2024-06-25,21,2,4,1,0,28.6,0,132,16,0.0,116,0,0
2024-06-26,22,2,4,2,0,26.0,0,116,27,0.0,89,0,0
2024-06-27,23,2,4,3,0,27.2,0,89,17,0.0,72,0,0
2024-06-28,24,2,4,4,0,31.2,0,72,16,0.0,56,0,0
2024-06-29,25,2,4,5,1,27.8,0,56,21,0.0,35,0,0
2024-06-30,26,2,4,6,1,27.4,0,35,18,0.0,17,0,0
2024-07-01,27,2,4,0,0,29.5,0,17,10,0.0,137,130,0
2024-07-02,28,2,4,1,0,28.0,0,137,17,0.0,120,0,0
2024-07-03,29,2,4,2,0,27.3,0,120,20,0.0,100,0,0
2024-07-04,30,2,4,3,0,28.6,0,100,22,0.0,78,0,0
2024-07-05,31,2,4,4,0,27.6,0,78,22,0.0,56,0,0
2024-07-06,32,2,4,5,1,29.8,0,56,20,0.0,36,0,0
2024-07-07,33,2,4,6,1,27.0,0,36,24,0.0,12,0,0
2024-07-08,34,2,4,0,0,28.7,0,12,14,0.0,133,135,0
2024-07-09,35,2,4,1,0,31.4,0,133,14,0.0,119,0,0
2024-07-10,36,2,4,2,0,27.1,0,119,19,0.0,100,0,0
2024-07-11,37,2,4,3,0,25.1,0,100,22,0.0,78,0,0
2024-07-12,38,2,4,4,0,29.4,0,78,22,0.0,56,0,0
2024-07-13,39,2,4,5,1,29.4,0,56,25,0.0,31,0,0
2024-07-14,40,2,4,6,1,27.3,0,31,21,0.0,10,0,0
2024-07-15,41,2,4,0,0,28.4,0,10,21,0.0,126,137,0
2024-07-16,42,2,4,1,0,28.2,0,126,24,0.0,102,0,0
2024-07-17,43,2,4,2,0,26.0,0,102,27,0.0,75,0,0
2024-07-18,44,2,4,3,0,28.6,0,75,34,0.0,41,0,0
2024-06-04,0,2,5,1,0,29.9,0,85,7,0.0,78,0,0
2024-06-05,1,2,5,2,0,30.0,0,78,16,0.0,62,0,0
2024-06-06,2,2,5,3,0,27.6,0,62,6,0.0,56,0,0
2024-06-07,3,2,5,4,0,30.6,0,56,16,0.0,40,0,0
2024-06-08,4,2,5,5,1,28.7,0,40,14,0.0,26,0,0
2024-06-09,5,2,5,6,1,22.7,0,26,19,0.0,7,0,0
2024-06-10,6,2,5,0,0,27.9,0,7,12,0.0,84,89,0
2024-06-11,7,2,5,1,0,27.6,0,84,10,0.0,74,0,0
2024-06-12,8,2,5,2,0,26.3,0,74,10,0.0,64,0,0
2024-06-13,9,2,5,3,0,27.7,0,64,11,0.0,53,0,0
2024-06-14,10,2,5,4,0,27.5,0,53,5,0.0,48,0,0
2024-06-15,11,2,5,5,1,28.7,0,48,10,0.0,38,0,0
2024-06-16,12,2,5,6,1,29.8,0,38,17,0.0,21,0,0
2024-06-17,13,2,5,0,0,27.8,0,21,10,0.0,86,75,0
2024-06-18,14,2,5,1,0,27.9,0,86,11,0.0,75,0,0
2024-06-19,15,2,5,2,0,24.7,0,75,8,0.0,67,0,0
2024-06-20,16,2,5,3,0,28.2,0,67,15,0.0,52,0,0
2024-06-21,17,2,5,4,0,27.4,0,52,12,0.0,40,0,0
2024-06-22,18,2,5,5,1,29.5,0,40,10,0.0,30,0,0
2024-06-23,19,2,5,6,1,31.1,0,30,13,0.0,17,0,0
2024-06-24,20,2,5,0,0,28.2,0,17,12,0.0,84,79,0
2024-06-25,21,2,5,1,0,28.6,0,84,7,0.0,77,0,0
2024-06-26,22,2,5,2,0,26.0,0,77,15,0.0,62,0,0
2024-06-27,23,2,5,3,0,27.2,0,62,12,0.0,50,0,0
2024-06-28,24,2,5,4,0,31.2,0,50,8,0.0,42,0,0
2024-06-29,25,2,5,5,1,27.8,0,42,21,0.0,21,0,0
2024-06-30,26,2,5,6,1,27.4,0,21,21,0.0,0,0,0
